Train-loss,Val-loss
14.746842715817113,235.1659486884745
14.86415376663208,234.78890117417035
14.361291400847897,230.79948927398422
12.213146201000418,232.3524681156517
11.869071344662737,236.2585914807442
11.980853985714656,238.24655435024164
11.613086156947638,231.047667772342
13.094508185950659,233.97231964372162
11.95941770974026,234.01239670647516
11.39815729407854,238.64948181413178
12.65933084231551,237.2207528138772
11.448941734785675,238.92620970245102
9.86261479367492,236.07304951268384
10.023076234325286,248.18741863609378
11.845642946356087,235.6539514655741
10.34347270432339,235.27077415661935
9.841981146668875,233.5970470721905
9.137074401558086,235.54050800942966
8.942043889722516,237.67952089228183
9.647378463642571,240.38648090199527
9.12090597280892,231.2733690310747
9.037215266304631,250.64672675499548
8.784676827410216,236.0073824173365
8.739704018254434,235.47892627553043
8.609459832663177,232.49152002579126
8.461749130423351,234.60967197581235
9.638636278593411,233.1517602643396
9.868875348696145,241.53033323369473
9.253517959707526,237.6992917835203
7.375726406292249,238.95191479544354
8.159357191670326,239.8194193065676
7.111968675480094,230.2232165214343
6.926732650879891,229.10604871440137
6.617596264808409,234.30614559467023
6.567794412694951,240.9980372404441
7.012966535937402,232.85812345325436
8.008983963792042,235.35700679029156
6.726568148213048,227.44661292051657
7.512066368774701,232.8216413514227
8.500269368387038,236.7414408300677
6.8564829894291455,231.05516068548218
5.510213433670741,242.05957080156375
5.5379330717107305,237.63391941429202
6.314353658306983,228.02209570469
6.577725697332813,243.20474184476413
6.219783500958514,228.0350080310789
5.424083024840201,228.82236510056717
5.738113252065515,231.40301106118747
6.0334093029781055,227.78600102612097
6.969555651500661,239.36455213106595
5.697044331604435,224.7744004176213
5.364312091309537,235.24204056894678
5.021715896873064,229.18985983041617
4.953336619497628,225.3421324542445
4.632196445490725,229.06118117438422
4.946573600461406,226.70426960480518
5.373717421100985,235.8437544993865
5.937338859419669,230.65300594232022
5.093977353008844,227.81616277776212
4.8172141061034255,229.87036735991128
4.880381742087744,234.03684498713568
5.457177771804154,228.6882028987265
4.74523943194779,239.1611127771883
4.663001855086255,226.2090449210925
4.350200196748139,231.03471529381906
4.912507343292236,228.14581088530713
5.602831700796722,228.8201528369871
5.239236375721552,231.08133345383865
5.789341540490427,231.04502901256595
3.4665359657938764,227.91233532245343
2.6972090110342988,226.54377916124133
3.3775718891492454,227.95566643608942
3.964149382550229,224.88432101714307
4.803510289807473,240.76844701196393
5.461170894612549,235.55133721767328
4.017284344857739,235.11926298875076
3.804338349706383,224.4410807617709
3.5416393595357096,238.58981828608066
3.6957189654150318,235.8419317587828
3.0304418022273687,227.77974052103156
4.000687198100551,228.17762006449902
3.839348364709526,230.99388859414645
3.9318346849051853,235.8192426893446
3.8800889379234724,230.19973855955988
3.016864324833757,231.58719129643887
2.7126452076178724,227.67816504454
4.662729200432377,237.98240255698178
6.246900177514681,240.42561953291934
4.149273435402942,232.096065488636
2.8268076642867057,237.42920828273154
2.441782707552756,231.2779336913019
1.9457059823697613,229.08618343385876
2.297298877854501,227.9073571425218
2.9667260459674303,237.18185183533237
3.5091096464664706,231.6523063529251
3.8655246726287307,245.7674665206518
3.1977739703270696,232.33170357728616
3.438436786846448,235.34625778850327
2.429386999914723,234.46567786453116
2.2251017421804447,228.91202753833215
3.048191943732641,230.3600329537677
3.741436541977749,240.87228776654626
3.9784551723669934,240.22307593190772
12.096292439840173,237.63984357393704
4.420191710738726,232.43303090282996
2.194133682661159,230.9376588153024
2.1231314918687265,230.05990395179163
1.7224592176175886,231.88791374467377
1.4957818911601137,224.12333891126843
1.4485450056932305,224.7058520357833
1.4593784485132464,232.99382896097296
1.7588337621381205,232.89860260792267
2.1940693715887685,247.11913201747797
7.249990090503488,248.39144284501035
6.008382256441219,228.6495848435622
4.273126279218222,239.85622650537735
2.406440011211621,227.4760941725511
2.336976630200622,236.7561492919922
1.4864473939582865,235.13504411420251
1.1929435688962218,229.93720235580054
1.6186373097922213,230.5236309736203
2.005497379841343,233.40071431999533
1.9405302272688958,229.86401888855502
1.749926362435023,236.17346771761902
1.861745346617955,232.49447723127838
5.79953460667723,244.3966439565023
8.018222665145833,238.326050652398
2.799341199603132,230.39417716784354
2.0493111038720735,238.3211044246315
1.2965832510302144,228.69038785624707
1.1740415771481811,238.11811427581006
1.2141847216313886,233.2702438484909
1.1927936751675863,236.9985737922864
1.3680643819993543,229.57422126052725
1.721956878836437,228.49103415725577
2.523667201527985,235.6082253741403
10.144545904410784,233.05638531741934
5.526204298644937,226.1518034975753
2.1138891468765917,230.00451050456772
1.2806832194328308,228.95092452285635
1.1000797058946343,228.07814762734958
1.2418183504253306,223.521120185526
1.161069762226074,225.69126184577615
1.1899147941220192,227.84632107335278
1.177886400652188,231.68552317171014
1.4180626386916766,231.1077038039509
2.026897288618549,233.86763796031985
2.5740955302471757,244.32427257961697
3.641584800648433,236.25172316722382
2.957041867702238,235.05992146027393
2.4480453225233223,232.8502560150929
4.716291327950775,228.53091952332065
1.6536084032186897,224.30580696692834
6.356736072673592,236.95851148295606
2.2114971499289235,233.89508413657163
1.7131766807968898,238.64290045061682
1.1238555966205495,227.62870084322415
0.9011427298348437,232.50587039523654
0.8507537606903302,235.12677815429166
0.9222604954755435,229.04605950249567
1.0384711134497837,229.6440895928277
1.4346713885504712,240.80895172836435
1.5443800036625195,240.61260635832437
6.42428899484296,237.15895254999145
2.6183102785419394,229.0818679353111
1.3304612978171277,233.25689534244376
0.9814645714657281,230.3466919793023
0.832896169202943,226.85975901285806
0.7929775785374386,227.35715725890591
0.9374247637326999,232.16321602845804
3.054322551527331,246.46728453676926
5.8906814188085574,248.25355467837082
2.748374635654111,235.06177982102093
1.3148223546243483,237.62467415312418
0.8415030171954504,233.35669494694116
0.7682645656408802,241.1896928966555
0.8014432201782863,236.12773973513873
0.9010187947782137,233.7227465311686
1.8631769075509041,254.0604134258042
5.765216213528828,239.22185858702048
2.225594087249489,230.44912025256033
1.2384485898479338,246.12871143960544
0.8981107948127613,235.10649074652255
0.7729096836941216,232.50213290483524
0.6801258269817598,229.57431340013812
0.7754216036969616,236.32591961591672
1.1088583641475247,226.85106065538196
1.3277160605115275,234.2909824012691
3.169775733255571,230.34828515338083
7.605517130128799,243.03540267292252
2.054566638892697,234.1879179212782
1.067707676176102,238.19169473240518
0.9016773598328713,243.92203223399628
0.797219196362521,234.73232086703308
1.2171426139531596,238.12587398952908
0.8096853382565001,234.01179439186032
0.7676252295253098,232.05335887680707
7.515711308166545,256.76378533779047
5.810948168590505,238.02501375247272
1.4765121207282108,230.10241844307663
0.8856894828619496,229.25580502371503
0.7843630997243748,230.88205723884778
0.6206835452106692,237.36732057424692
0.6933449904284169,231.96286274836615
0.6936510843615378,237.55125852731558
0.7238768049305485,234.85382784329929
2.71298862067602,283.8381622184036
5.984141924432529,233.58915017608902
1.6586606126318695,244.49904440203284
0.9596169827125406,234.1995141934126
0.7346026400244364,238.34232997894287
0.6447009420202624,239.75339570004715
0.6171038637238164,242.3659887069311
0.8128824070897154,238.84649084368323
1.1054098117415623,240.56235603593353
6.000663564153897,241.68931595891968
2.8430593206036474,244.05475362141928
1.3695941235109041,236.7402881557106
0.9855521254802263,233.1590010488135
