Train-loss,Val-loss
18.414519488606665,17.556182047416424
17.75932638014305,13.804024967653998
17.006909781714896,14.765689870406842
15.026084633627299,12.530668571077545
14.63449368607957,12.249345964398877
13.973554995461427,14.19666719847712
13.527858332670021,11.611463789282174
13.00022589955543,11.316841964063974
12.698192766851577,11.157021508134644
12.178317748394209,11.07997675599723
11.325903656556434,10.560688997137136
11.101413950477678,10.396973026209864
10.966333130380951,10.319763625490255
10.877060783687735,10.443564127231467
10.80085578407209,10.046627926415411
10.860901785060712,9.963085600014391
10.752569279719873,10.193435757324613
10.586041828201399,9.86247342824936
10.67717621580432,9.961581970083303
10.520254471048046,10.070567015943857
10.33684432260769,9.842761530958374
10.394351198910847,9.859932356867297
10.346175101204835,9.894000519966257
10.363601460899275,9.772849278203372
10.417602717671608,9.730999064856562
10.2991775040774,9.593137455397638
10.318340167966495,9.777953637057337
10.352412684676574,9.640077523116407
10.230911277413778,9.75768787079844
10.28306838532084,9.700986555938062
10.343357405711695,9.650414411363931
10.261816426241111,9.652023966970114
10.258885541732369,9.667494724536764
10.30001536636418,9.596029076082953
10.219804200110158,9.7119707855685
10.217886983733816,9.610053004889652
